日付,避難所名,開設状況,収容人数,避難世帯数,避難人数,緯度,経度,所在地,電話番号
2025-03-26 18:45:00,バリクリーン（今治市クリーンセンター）,開設,320,2,3,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 18:45:00,国分小学校,開設,744,35,37,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 18:45:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 18:45:00,朝倉小学校,開設,577,0,0,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 18:45:00,朝倉公民館,開設,290,6,13,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 18:45:00,桜井公民館,開設,99,12,25,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 19:12:00,岡山理科大学今治キャンパス体育館,開設,683,3,7,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 19:12:00,バリクリーン（今治市クリーンセンター）,開設,320,2,3,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 19:12:00,国分小学校,開設,744,34,34,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 19:12:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 19:12:00,朝倉小学校,開設,577,0,0,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 19:12:00,朝倉公民館,開設,290,6,13,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 19:12:00,桜井公民館,開設,99,12,25,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 19:21:00,岡山理科大学今治キャンパス体育館,開設,683,3,7,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 19:21:00,バリクリーン（今治市クリーンセンター）,開設,320,2,3,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 19:21:00,国分小学校,開設,744,34,34,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 19:21:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 19:21:00,朝倉小学校,開設,577,0,0,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 19:21:00,朝倉公民館,開設,290,5,10,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 19:21:00,桜井公民館,開設,99,12,25,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 19:55:00,岡山理科大学今治キャンパス体育館,開設,683,3,7,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 19:55:00,バリクリーン（今治市クリーンセンター）,開設,320,2,3,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 19:55:00,国分小学校,開設,744,34,34,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 19:55:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 19:55:00,朝倉小学校,開設,577,0,0,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 19:55:00,朝倉公民館,開設,290,4,7,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 19:55:00,桜井公民館,開設,99,12,25,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 20:04:00,岡山理科大学今治キャンパス体育館,開設,683,3,7,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 20:04:00,バリクリーン（今治市クリーンセンター）,開設,320,2,3,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 20:04:00,国分小学校,開設,744,34,34,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 20:04:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 20:04:00,朝倉小学校,開設,577,2,3,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 20:04:00,朝倉公民館,開設,290,4,7,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 20:04:00,桜井公民館,開設,99,12,25,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
